start,end,today,activity,chef_code,a7,a7b,chef_on_time,chef_late_min,chef_know1,chef_know2,chef_know3,chef_know4,chef_duty1,chef_duty2,chef_duty3,chef_duty4,chef_duty5,chef_duty6,chef_duty7,chef_duty8,chef_obed,chef_client,chef_obed2,coll_act_prior_vote,coll_act_prior_1,coll_act_prior_rel_1,coll_act_prior_2,coll_act_prior_rel_2,coll_act_prior_3,coll_act_prior_rel_3,coll_act_prior_4,coll_act_prior_rel_4,coll_act_prior_5,coll_act_prior_rel_5,coll_act_prior_6,coll_act_prior_rel_6,coll_act_prior_7,coll_act_prior_rel_7,coll_act_prior_8,coll_act_prior_rel_8,key,person1_need,person2_need,person3_need,person4_need,person5_need,person6_need,person7_need,person8_need,person9_need,person10_know,person10_showname,person10_realname,person10_job,person10_edu,person10_need,person11_need,person12_need,person13_need,person14_need,person15_need,coll_act_prior,coll_act_prior_rel,person1_know,person1_showname,person1_realname,person1_job,person1_edu,person2_know,person2_showname,person2_realname,person2_job,person2_edu,person3_know,person3_showname,person3_realname,person3_job,person3_edu,person4_know,person4_showname,person4_realname,person4_job,person4_edu,person5_know,person5_showname,person5_realname,person5_job,person5_edu,person6_know,person6_showname,person6_realname,person6_job,person6_edu,person7_know,person7_showname,person7_realname,person7_job,person7_edu,person8_know,person8_showname,person8_realname,person8_job,person8_edu,person9_know,person9_showname,person9_realname,person9_job,person9_edu,person11_know,person11_showname,person11_realname,person11_job,person11_edu,person12_know,person12_showname,person12_realname,person12_job,person12_edu,person13_know,person13_showname,person13_realname,person13_job,person13_edu,person14_know,person14_showname,person14_realname,person14_job,person14_edu,person15_know,person15_showname,person15_realname,person15_job,person15_edu
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,561,561,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[1],,2.0,,2.0,2.0,,2.0,2.0,2.0,0.0,1.0,,,,,3.0,2.0,,,,,,0,1.0,,,,1,,1.0,21.0,,0,1.0,,,,1,,0.0,0.0,,1,,0.0,18.0,3.0,0.0,1.0,,,,1.0,,0.0,17.0,,1.0,,0.0,4.0,2.0,1.0,,1.0,0.0,2.0,1.0,,0.0,17.0,4.0,1.0,,1.0,0.0,4.0,,,,,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,562,562,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[2],2.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,4.0,3.0,2.0,2.0,2.0,1.0,,,,,1,,1.0,,3.0,1,,0.0,0.0,,0,1.0,,,,1,,1.0,0.0,2.0,1,,0.0,4.0,0.0,1.0,,1.0,0.0,3.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,,0.0,0.0,,1.0,,0.0,,,1.0,,1.0,4.0,3.0,1.0,,1.0,0.0,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,563,563,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[3],2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,9.0,4.0,2.0,2.0,2.0,,,,,,1,,0.0,17.0,3.0,1,,0.0,4.0,2.0,1,,1.0,12.0,3.0,1,,1.0,17.0,3.0,1,,1.0,4.0,3.0,1.0,,1.0,9.0,3.0,1.0,,1.0,17.0,3.0,1.0,,0.0,21.0,3.0,1.0,,1.0,6.0,,1.0,,1.0,27.0,4.0,1.0,,1.0,17.0,,,,,,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,564,564,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[4],2.0,2.0,,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,,,,,2.0,2.0,,,,,,1,,1.0,9.0,3.0,1,,0.0,0.0,,0,1.0,,,,1,,0.0,4.0,3.0,1,,1.0,0.0,3.0,1.0,,1.0,18.0,3.0,1.0,,0.0,0.0,3.0,1.0,,0.0,18.0,3.0,1.0,,0.0,4.0,2.0,1.0,,1.0,0.0,2.0,1.0,,0.0,18.0,3.0,,,,,,,,,,,,,,,
2019-09-09 06:16:35,2019-09-09 06:35:01,2019-09-09,4,5648,565,565,2,,5,6,7,6,1,1,1,1,3,3,0,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:264d4425-5dc3-4d8a-b2de-76bec165190b/R2[1],1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,0.0,1.0,4.0,2.0,,,,,,1,,1.0,0.0,0.0,1,,1.0,0.0,,1,,1.0,0.0,,1,,1.0,9.0,4.0,1,,1.0,0.0,0.0,1.0,,1.0,4.0,,1.0,,1.0,9.0,4.0,1.0,,1.0,21.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,566,566,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[5],2.0,2.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,,0.0,4.0,3.0,2.0,,,,,,,,1,,0.0,27.0,4.0,1,,0.0,0.0,3.0,1,,0.0,27.0,4.0,1,,0.0,0.0,3.0,1,,0.0,21.0,2.0,0.0,1.0,,,,1.0,,0.0,9.0,4.0,1.0,,0.0,0.0,,1.0,,1.0,18.0,3.0,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,567,567,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[6],,,2.0,,,2.0,3.0,,,,,,,,,,,,,,,,0,1.0,,,,0,1.0,,,,1,,0.0,0.0,3.0,0,1.0,,,,0,1.0,,,,1.0,,0.0,27.0,4.0,1.0,,1.0,17.0,4.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07 05:24:52,2019-10-07 06:37:22,2019-10-07,4,56385,569,569,2,,2,4,6,7,1,1,1,1,2,2,1,1,3.0,3.0,-2,4,,,,,,,,,,,,,,,,,uuid:6efc4ce5-3a02-4af8-b77f-30535529df72/R2[7],,,2.0,2.0,3.0,,2.0,3.0,2.0,0.0,1.0,,,,,,3.0,,,,,,0,1.0,,,,0,1.0,,,,1,,0.0,0.0,3.0,1,,0.0,27.0,4.0,1,,0.0,4.0,3.0,0.0,1.0,,,,1.0,,0.0,17.0,3.0,1.0,,0.0,0.0,3.0,1.0,,0.0,27.0,4.0,0.0,1.0,,,,1.0,,0.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,570,570,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[1],1.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,,1.0,3.0,3.0,3.0,2.0,,,,,,0,0.0,,0.0,,0,0.0,,4.0,,0,0.0,,17.0,4.0,0,0.0,,17.0,4.0,0,0.0,,4.0,3.0,0.0,0.0,,5.0,3.0,0.0,0.0,,8.0,,0.0,0.0,,17.0,3.0,0.0,0.0,,9.0,4.0,0.0,0.0,,9.0,3.0,0.0,0.0,,25.0,,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,571,571,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[1],2.0,,3.0,,,5.0,3.0,,,0.0,0.0,,4.0,2.0,4.0,,,,,,,,0,0.0,,5.0,3.0,0,1.0,,,,0,0.0,,4.0,2.0,0,1.0,,,,0,1.0,,,,1.0,,0.0,23.0,2.0,0.0,0.0,,4.0,4.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,572,572,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[2],,2.0,,,,1.0,1.0,,2.0,1.0,,0.0,4.0,3.0,2.0,,1.0,,,,,,0,1.0,,,,0,0.0,,17.0,4.0,0,1.0,,,,0,1.0,,,,0,1.0,,,,1.0,,1.0,12.0,2.0,0.0,0.0,,4.0,2.0,0.0,1.0,,,,0.0,0.0,,9.0,3.0,0.0,1.0,,,,0.0,0.0,,4.0,3.0,,,,,,,,,,,,,,,
2019-09-23 06:49:59,2019-09-23 07:04:58,2019-09-23,4,57386,573,573,2,,2,8,0,5,2,3,2,2,3,3,1,0,1.0,4.0,2,4,,,,,,,,,,,,,,,,,uuid:caae4674-3e99-4834-9758-92aef5898229/R2[1],2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,,0.0,4.0,3.0,2.0,,2.0,,,,,,1,,1.0,27.0,4.0,1,,0.0,4.0,3.0,1,,1.0,0.0,3.0,1,,0.0,0.0,2.0,1,,1.0,8.0,3.0,1.0,,1.0,17.0,3.0,1.0,,1.0,13.0,3.0,1.0,,1.0,1.0,3.0,1.0,,0.0,4.0,2.0,0.0,1.0,,,,1.0,,1.0,8.0,4.0,,,,,,,,,,,,,,,
2019-08-13 11:41:01,2019-08-13 12:41:24,2019-08-13,4,57688,574,574,3,45.0,3,5,2,7,1,1,2,3,3,3,2,2,2.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:7daab545-ee50-451a-a8c6-8dfc33591013/G4-R2[1],1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,0.0,15.0,3.0,4.0,4.0,2.0,,,,,,1,,1.0,0.0,0.0,1,,0.0,4.0,2.0,1,,1.0,18.0,3.0,1,,1.0,0.0,2.0,1,,0.0,14.0,3.0,1.0,,1.0,6.0,3.0,1.0,,1.0,21.0,2.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,0.0,0.0,,0.0,3.0,1.0,,0.0,8.0,2.0,,,,,,,,,,,,,,,
2019-08-13 11:41:01,2019-08-13 12:41:24,2019-08-13,4,57688,575,575,3,45.0,3,5,2,7,1,1,2,3,3,3,2,2,2.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:7daab545-ee50-451a-a8c6-8dfc33591013/G4-R2[2],2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,0.0,2.0,1.0,1.0,3.0,,,,,,1,,0.0,0.0,2.0,1,,1.0,18.0,2.0,1,,1.0,4.0,2.0,1,,0.0,0.0,3.0,1,,0.0,14.0,2.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,8.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,14.0,2.0,1.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,
2019-08-13 11:41:01,2019-08-13 12:41:24,2019-08-13,4,57688,576,576,3,45.0,3,5,2,7,1,1,2,3,3,3,2,2,2.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:7daab545-ee50-451a-a8c6-8dfc33591013/G4-R2[3],1.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,,0.0,8.0,2.0,1.0,1.0,3.0,,,,,,1,,0.0,8.0,2.0,0,1.0,,,,0,0.0,,9.0,3.0,1,,1.0,25.0,2.0,1,,1.0,9.0,3.0,1.0,,0.0,14.0,2.0,0.0,0.0,,8.0,2.0,1.0,,1.0,8.0,2.0,1.0,,1.0,9.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,0.0,2.0,,,,,,,,,,,,,,,
2019-08-13 11:41:01,2019-08-13 12:41:24,2019-08-13,4,57688,577,577,3,45.0,3,5,2,7,1,1,2,3,3,3,2,2,2.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:7daab545-ee50-451a-a8c6-8dfc33591013/G4-R2[4],1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,1.0,18.0,,2.0,1.0,4.0,,,,,,1,,1.0,8.0,2.0,1,,1.0,1.0,3.0,1,,0.0,,2.0,1,,0.0,0.0,2.0,1,,0.0,25.0,2.0,1.0,,0.0,14.0,2.0,1.0,,0.0,8.0,2.0,1.0,,1.0,18.0,,1.0,,1.0,21.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-13 11:41:01,2019-08-13 12:41:24,2019-08-13,4,57688,578,578,3,45.0,3,5,2,7,1,1,2,3,3,3,2,2,2.0,2.0,-2,3,,,,,,,,,,,,,,,,,uuid:7daab545-ee50-451a-a8c6-8dfc33591013/G4-R2[5],1.0,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,1.0,0.0,3.0,1.0,2.0,3.0,3.0,,,,,1,,0.0,4.0,2.0,0,0.0,,6.0,2.0,0,0.0,,0.0,2.0,1,,0.0,8.0,2.0,0,1.0,,,,1.0,,1.0,27.0,3.0,1.0,,1.0,15.0,,1.0,,0.0,14.0,,1.0,,1.0,11.0,3.0,0.0,0.0,,17.0,2.0,1.0,,1.0,1.0,3.0,1.0,,1.0,9.0,3.0,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,579,579,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[3],,,,1.0,2.0,1.0,,1.0,2.0,0.0,0.0,,4.0,3.0,1.0,1.0,,,,,,,0,1.0,,,,1,,0.0,,,0,1.0,,,,0,0.0,,4.0,2.0,0,0.0,,4.0,3.0,1.0,,1.0,9.0,2.0,0.0,1.0,,,,1.0,,1.0,8.0,2.0,0.0,0.0,,4.0,2.0,0.0,0.0,,8.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,580,580,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[4],1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,0.0,20.0,3.0,4.0,2.0,1.0,1.0,,,,,1,,1.0,4.0,2.0,1,,1.0,12.0,2.0,0,1.0,,,,1,,1.0,10.0,2.0,1,,1.0,4.0,2.0,1.0,,1.0,11.0,2.0,1.0,,0.0,4.0,2.0,0.0,0.0,,5.0,3.0,0.0,0.0,,4.0,2.0,1.0,,0.0,9.0,2.0,1.0,,1.0,4.0,2.0,1.0,,1.0,4.0,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,581,581,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[5],1.0,2.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,,,,0,0.0,,23.0,2.0,0,0.0,,4.0,3.0,1,,1.0,8.0,3.0,0,0.0,,8.0,2.0,0,0.0,,4.0,2.0,0.0,0.0,,4.0,3.0,0.0,0.0,,9.0,2.0,0.0,1.0,,,,1.0,,1.0,8.0,0.0,0.0,0.0,,8.0,0.0,,,,,,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,582,582,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[6],2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,2.0,1.0,,1.0,8.0,3.0,2.0,3.0,2.0,,,,,,0,0.0,,9.0,2.0,0,0.0,,8.0,2.0,1,,1.0,23.0,2.0,1,,0.0,,2.0,1,,1.0,9.0,4.0,1.0,,1.0,18.0,4.0,0.0,0.0,,8.0,2.0,1.0,,0.0,9.0,3.0,0.0,0.0,,4.0,2.0,1.0,,1.0,12.0,3.0,1.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,583,583,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[7],2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,,0.0,9.0,3.0,2.0,2.0,2.0,,,,,,1,,1.0,8.0,3.0,1,,1.0,4.0,3.0,1,,0.0,9.0,3.0,0,0.0,,0.0,2.0,1,,0.0,4.0,3.0,1.0,,0.0,25.0,3.0,0.0,0.0,,17.0,4.0,1.0,,0.0,25.0,2.0,1.0,,0.0,25.0,2.0,1.0,,1.0,0.0,3.0,0.0,0.0,,4.0,,,,,,,,,,,,,,,,
2019-08-05 08:53:32,2019-08-05 11:09:52,2019-08-05,4,58210,584,584,1,,5,8,5,5,1,1,3,1,3,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:47cbb543-7de4-4b38-8a27-fd1d2b2770ae/G4-R2[8],3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,1.0,2.0,2.0,,,,,,0,0.0,,17.0,3.0,0,0.0,,,,0,0.0,,8.0,0.0,0,0.0,,25.0,2.0,0,0.0,,9.0,3.0,0.0,0.0,,8.0,0.0,0.0,0.0,,4.0,2.0,0.0,0.0,,27.0,3.0,0.0,0.0,,18.0,3.0,0.0,0.0,,4.0,2.0,1.0,,1.0,8.0,,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,585,585,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[2],3.0,3.0,2.0,,3.0,1.0,2.0,3.0,2.0,0.0,0.0,,4.0,2.0,2.0,3.0,3.0,,,,,,0,0.0,,0.0,,0,0.0,,,3.0,0,0.0,,25.0,3.0,0,1.0,,,,0,0.0,,17.0,3.0,0.0,0.0,,,3.0,0.0,0.0,,4.0,2.0,0.0,0.0,,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,,4.0,3.0,0.0,0.0,,9.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,586,586,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[3],3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,,0.0,0.0,1.0,3.0,3.0,,,,,,0,0.0,,0.0,2.0,0,0.0,,25.0,2.0,0,0.0,,8.0,,0,0.0,,4.0,3.0,0,0.0,,27.0,4.0,0.0,0.0,,4.0,2.0,0.0,0.0,,17.0,3.0,0.0,0.0,,0.0,,0.0,0.0,,9.0,3.0,0.0,0.0,,27.0,4.0,1.0,,1.0,23.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,587,587,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[4],4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,23.0,2.0,2.0,3.0,3.0,,,,,,0,0.0,,27.0,4.0,0,0.0,,0.0,2.0,0,0.0,,1.0,4.0,1,,1.0,4.0,3.0,1,,1.0,14.0,3.0,1.0,,0.0,14.0,3.0,0.0,0.0,,21.0,3.0,0.0,0.0,,14.0,3.0,0.0,0.0,,0.0,2.0,0.0,0.0,,9.0,4.0,0.0,0.0,,1.0,4.0,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,588,588,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[5],2.0,,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,,25.0,3.0,2.0,3.0,2.0,,,,,,0,0.0,,0.0,,0,1.0,,,,0,0.0,,9.0,3.0,0,0.0,,0.0,3.0,0,0.0,,4.0,2.0,0.0,0.0,,21.0,3.0,0.0,0.0,,5.0,3.0,0.0,0.0,,6.0,3.0,0.0,0.0,,0.0,3.0,1.0,,1.0,17.0,3.0,0.0,0.0,,4.0,3.0,,,,,,,,,,,,,,,
2019-10-07 08:23:59,2019-10-07 08:40:00,2019-10-07,4,59093,589,589,1,,5,5,0,5,0,0,0,0,3,3,0,0,3.0,3.0,-2,0,,,,,,,,,,,,,,,,,uuid:bb5d227d-e662-4e2f-b318-0f6dbc885b1b/R2[1],,3.0,2.0,3.0,,,,3.0,,1.0,,1.0,25.0,2.0,1.0,,3.0,,,,,,0,1.0,,,,1,,1.0,17.0,4.0,1,,1.0,0.0,3.0,1,,1.0,9.0,3.0,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,2.0,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,23.0,3.0,,,,,,,,,,,,,,,
2019-10-14 06:44:02,2019-10-14 07:48:38,2019-10-14,4,58784,590,590,1,,6,4,5,8,0,0,1,1,0,3,0,0,1.0,1.0,-2,4,,,,,,,,,,,,,,,,,uuid:7d844010-f6ef-4628-b105-623f1d467225/R2[6],2.0,,3.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,0.0,,14.0,3.0,2.0,3.0,3.0,,,,,,0,0.0,,4.0,,0,1.0,,,,0,0.0,,9.0,3.0,0,0.0,,4.0,3.0,0,0.0,,0.0,,0.0,0.0,,1.0,4.0,0.0,0.0,,4.0,3.0,0.0,0.0,,23.0,3.0,0.0,0.0,,0.0,,0.0,0.0,,15.0,3.0,0.0,0.0,,0.0,3.0,,,,,,,,,,,,,,,
2019-10-07 07:28:04,2019-10-07 08:14:34,2019-10-07,4,59148,591,591,1,,2,8,8,5,0,0,0,0,3,3,0,0,3.0,2.0,0,1,,,,,,,,,,,,,,,,,uuid:6928d462-ffb2-48c6-88ed-74481811945f/R2[1],1.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,,1.0,28.0,3.0,3.0,2.0,1.0,,,,,,1,,1.0,14.0,2.0,1,,1.0,0.0,3.0,1,,1.0,9.0,3.0,0,1.0,,,,0,1.0,,,,1.0,,1.0,25.0,3.0,1.0,,1.0,14.0,3.0,1.0,,1.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-07 07:28:04,2019-10-07 08:14:34,2019-10-07,4,59148,592,592,1,,2,8,8,5,0,0,0,0,3,3,0,0,3.0,2.0,0,1,,,,,,,,,,,,,,,,,uuid:6928d462-ffb2-48c6-88ed-74481811945f/R2[2],,3.0,,,1.0,,3.0,3.0,3.0,1.0,,1.0,0.0,3.0,1.0,,1.0,,,,,,0,1.0,,,,1,,1.0,25.0,2.0,0,1.0,,,,0,1.0,,,,1,,1.0,0.0,2.0,0.0,1.0,,,,1.0,,1.0,18.0,3.0,1.0,,1.0,0.0,2.0,1.0,,1.0,18.0,3.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
2019-10-07 07:28:04,2019-10-07 08:14:34,2019-10-07,4,59148,593,593,1,,2,8,8,5,0,0,0,0,3,3,0,0,3.0,2.0,0,1,,,,,,,,,,,,,,,,,uuid:6928d462-ffb2-48c6-88ed-74481811945f/R2[3],3.0,,3.0,,2.0,,,,,0.0,1.0,,,,,2.0,2.0,,,,,,1,,1.0,9.0,4.0,0,1.0,,,,1,,1.0,9.0,4.0,0,1.0,,,,1,,1.0,25.0,2.0,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,9.0,3.0,1.0,,1.0,17.0,3.0,,,,,,,,,,,,,,,
2019-09-08 20:51:11,2019-09-08 21:20:35,2019-09-09,4,59493,594,594,2,,0,7,4,9,1,2,3,0,3,3,0,0,,4.0,2,4,,,,,,,,,,,,,,,,,uuid:e1f8587a-42ea-4c93-87c7-925166f77bb1/R2[1],,,3.0,3.0,,,,1.0,,1.0,,0.0,,3.0,2.0,4.0,2.0,4.0,,,,,0,1.0,,,,0,1.0,,,,1,,0.0,23.0,4.0,1,,1.0,4.0,3.0,0,1.0,,,,0.0,1.0,,,,0.0,1.0,,,,1.0,,1.0,0.0,3.0,0.0,1.0,,,,1.0,,1.0,22.0,4.0,1.0,,0.0,9.0,3.0,1.0,,0.0,22.0,4.0,,,,,,,,,,
2019-09-23 06:17:49,2019-09-23 06:45:45,2019-09-23,4,59648,595,595,2,,8,5,7,8,0,3,3,0,3,2,0,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:f3e4ce87-7c56-4714-b24c-61097d382d5d/R2[1],3.0,3.0,3.0,3.0,3.0,2.0,2.0,,2.0,1.0,,1.0,17.0,4.0,4.0,2.0,,,,,,,1,,1.0,4.0,3.0,1,,1.0,9.0,4.0,1,,1.0,15.0,3.0,1,,1.0,9.0,4.0,1,,1.0,12.0,3.0,1.0,,1.0,4.0,3.0,1.0,,1.0,13.0,3.0,0.0,1.0,,,,1.0,,1.0,4.0,3.0,1.0,,1.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,
2019-09-23 06:17:49,2019-09-23 06:45:45,2019-09-23,4,59648,596,596,2,,8,5,7,8,0,3,3,0,3,2,0,0,1.0,4.0,0,4,,,,,,,,,,,,,,,,,uuid:f3e4ce87-7c56-4714-b24c-61097d382d5d/R2[2],2.0,2.0,,2.0,3.0,3.0,,2.0,2.0,1.0,,1.0,17.0,2.0,3.0,3.0,2.0,,,,,,1,,1.0,17.0,3.0,1,,1.0,0.0,3.0,0,1.0,,,,1,,1.0,11.0,3.0,1,,1.0,17.0,4.0,1.0,,1.0,9.0,4.0,0.0,1.0,,,,1.0,,1.0,0.0,3.0,1.0,,0.0,18.0,3.0,1.0,,1.0,17.0,4.0,1.0,,1.0,0.0,3.0,,,,,,,,,,,,,,,
