compound1,DateRDV,MontantIF,Bonus,DatePaye,Exempte,NbrLoc,Exempté,Bonus2,Observations,Date,a7
525076.0,,3000 FC,900FC,,,,,,,,525
525077.0,,2000 FC,750FC,,,,,,,,525
525078.0,,2500 FC,750FC,,,,,,,,525
525079.0,,2000 FC,750FC,,,,,,,,525
525080.0,,1500 FC,450FC,,,,,,,,525
525081.0,,1500 FC,450FC,,,,,,,,525
525082.0,,3000 FC,900FC,,,,,,,,525
525083.0,,3000 FC,900FC,,,,,,,,525
525084.0,,2500 FC,750FC,,,,,,,,525
525085.0,,2500 FC,750FC,,,,,,,,525
525086.0,,3000 FC,900FC,,,,,,,,525
525087.0,,2000 FC,600FC,,,,,,,,525
525088.0,,3000 FC,750FC,,,,,,,,525
525089.0,,2000 FC,750FC,,,,,,,,525
525090.0,,1500 FC,750FC,,,,,,,,525
525091.0,,1500 FC,,,Veuve,,,,,,525
525092.0,,2500 FC,750FC,,,,,,,,525
525093.0,,2000 FC,600FC,,,,,,,,525
525094.0,,2500 FC,750FC,,,,,,,,525
525095.0,,2500 FC,750FC,,,,,,,,525
525096.0,,3000 FC,750FC,,,,,,,,525
525097.0,,3000 FC,750FC,,,,,,,,525
525098.0,,1500 FC,750FC,,,,,,,,525
525099.0,,2000 FC,600FC,,,,,,,,525
525100.0,,2000 FC,750FC,,,,,,,,525
525101.0,,1500 FC,750FC,,,,,,,,525
525102.0,,2000 FC,750FC,,,,,,,,525
525103.0,,2500 FC,750FC,,,,,,,,525
525104.0,,1500 FC,450FC,,,,,,,,525
525105.0,,3000 FC,750FC,,,,,,,,525
525106.0,,3000 FC,750FC,,,,,,,,525
525107.0,,1500 FC,,,Veuve,,,,,,525
525108.0,,1500 FC,450FC,,,,,,,,525
525109.0,,3000 FC,750FC,,,,,,,,525
525110.0,,3000 FC,750FC,,,,,,,,525
